,Score,Smiles
3553,0,C=C1C[C@](C)(C=O)[C@H](C=O)C[C@H]1O
3554,0,O[C@@H](CI)[C@@H](O)CI
3555,0,O=C(O)c1cc(C(=O)O)c(N2CCCCC2)s1
3556,0,C#CC1C(Br)=CN(c2ncccn2)C=C1Br
3557,0,N[C@H]1[C@H]2CC[C@H](C2)[C@@H]1N
3558,0,[H]/N=C(\Br)c1ccc2sc(-c3ccc(/C(Br)=N\[H])cc3)cc2c1
3559,0,CC1=CC[C@H](C(C)C)[C@H](Cl)[C@H]1Cl
3560,0,CC(=O)c1ccc(N2C(=N)NC(=N)NC2(C)C)cc1
3561,0,O=C(O)[C@H]1CSC[C@H]1C(=O)O
3562,0,O=C(O)[C@@H](Br)[C@@H](Br)c1ccccc1
3563,0,O=C[C@@H](C(=O)O)[C@H](C=O)C(=O)O
3564,0,[H]/N=C(/N=C1\N=C(C(=O)O)c2ccccc21)C(=O)O
3565,0,C#C[C@@H](Cl)CCCCl
3566,0,NC1=C(Cl)c2cc(-c3ccc4c(c3)C(Cl)=C(N)CC4)ccc2CC1
3567,0,Cc1cc(C=O)c(C=O)o1
3568,1,Nc1ccc(-c2ccc(N(c3ccc(-c4ccc(N)cc4)cc3)c3ccc(-c4ccc(N)cc4)cc3)cc2)cc1
3569,0,O=C(O)C1=C2CCc3cc4c5cc3CCC2=C(C(=O)O)/C=C(CC5)\C(=C/1)CC4
3570,0,Clc1cc(Cl)cc(Cl)c1
3571,0,CC1=C/C(C=O)=C\C(C)=C/C(C=O)=C1
3572,0,CC(C)(F)C#CF
3573,0,O=C(O)[C@H]1C(O)=NC[C@@H](O)[C@@H]1C(=O)O
3574,0,C[C@H]1CCC[C@H](C(=O)O)[C@H]1C(=O)O
3575,0,FN1CCOCCOCCN(F)CC1
3576,0,O=C(O)[C@H]1[C@@H]2CC[C@@H](O2)[C@@H]1C(=O)O
3577,0,CC1(C)NC(=N)NC(=N)N1c1cc(Cl)c(Cl)cc1Cl
3578,0,N=C1N=NC(N)=C1NNc1ccc(F)c(F)c1
3579,0,F[C@@]12CC=CC[C@@]1(F)C2
3580,0,Cc1c(N)c(N)c(N)n1C
3581,0,N#C/C(Cl)=C(C#N)/N=C/C=N/C(C#N)=C(/Cl)C#N
3582,0,C=C(C=O)[C@H]1C[C@H](O)C(C)=C1C=O
3583,1,Fc1ccc(-c2ccc(-c3cc(-c4ccc(-c5ccc(F)cc5)cc4)cc(-c4ccc(-c5ccc(F)cc5)cc4)c3)cc2)cc1
3584,0,Br/N=c1\c2ccccc2c2nc3/c(=N/Br)c4ccccc4c3nc12
3585,0,O=C(O)c1ccccc1-c1cc2c(cc1C(=O)O)sc1ccccc12
3586,0,Cc1cc(-c2ccccc2)cc(C)c2c(F)c(F)cc1-2
3587,0,N=C(/N=N\C(=N)NCl)NCl
3588,0,CC1(C)NC(=N)NC(=N)N1c1ccc(F)cc1
3589,0,N=C(/N=N/C(=N)NCl)NCl
3590,0,OCC1=CC=C[C@H]1CO
3591,0,NC1=C(C2=C(N)CCC2)CCC1
3592,0,Cl/N=C(Br)/N=N/C(Br)=N\Cl
3593,0,C/C=c1/c2c(c3c(/c1=C\C)[C@H](C)C[C@H](N)[C@@H]3C)[C@@H](C)[C@@H](N)C[C@H]2C
3594,1,Nc1ccc(-c2ccc(N)o2)o1
3595,0,C[C@]1(O)c2ccoc2[C@H](O)[C@@](C)([C@@]2(O)CCCC[C@@H]2Br)[C@H]1Br
3596,0,COC1=C(Cl)C(=O)C(OC)=C(Cl)C1=O
3597,0,Fc1ccc2c(c1-c1c(F)ccc3c1-c1ccccc1-3)-c1ccccc1-2
3598,0,Cc1cccc(C)c1N1C(C=O)=NC(C=O)=NC12CCCCC2
3599,0,O=C(O)[C@H](c1ccccc1O)[C@H](C(=O)O)c1ccccc1O
3600,0,Nc1ccc(O)c(N)c1I
3601,0,Cc1c2ccc(O)c(I)c2c(C)c2ccc(O)c(I)c12
3602,0,CCOC(=O)N1C[C@@H](C=O)CC[C@H]1C=O
3603,1,O=Cc1ccc(C#Cc2ccc(C=O)nc2)cn1
3604,0,FC1=CC=CC2=CC=CC(F)=C1C2
3605,0,O=CC1=COC=C(C=O)C1/C=C/Cl
3606,0,[H]/N=C(/Cl)[C@@H](Cl)C(=O)OCC
3607,0,O=CC1=COC=C(C=O)C1/C=C\Cl
3608,0,ClC1=C2CCc3cc4c5cc3CCC2=C(Cl)/C=C(CC5)\C(=C/1)CC4
3609,0,[H]/N=C(\Cl)c1ccc2c(c1)[nH]c1cc(/C(Cl)=N\[H])ccc12
3610,1,C[C@H](I)CCCI
3611,1,COc1cc(Br)c(OC)cc1Br
3612,1,O=Cc1ccc(C=O)n1-c1ccccc1
3613,0,C[C@](C=O)(c1ccc(Cl)cc1)[C@](C)(C=O)c1ccc(Cl)cc1
3614,0,FN1CCOCCOCCN(F)CCN(F)CC1
3615,0,COC1=C(F)C(=O)C(OC)=C(F)C1=O
3616,0,Fc1ccnc(-c2nccc(F)n2)n1
3617,0,Cl[C@H]1COC[C@H]1Cl
3618,0,O=C(O)N=C(O)N=C(O)NC(=O)O
3619,0,OCN1Cc2ccccc2CN(CO)c2cc(Cl)ccc21
3620,0,Cl[C@@H]1CN(Cc2ccccc2)C[C@H]1Cl
3621,0,O=C(O)[C@H]1[C@@H]2CC[C@@H](C2)[C@H]1C(=O)O
3622,0,CN1C=C(I)C=C[C@H]1c1c(I)[nH]c2ccccc12
3623,0,CC1(C)CCC=C(F)[C@@H]1F
3624,1,OCc1ccc(-c2ccc(CO)cn2)nc1
3625,0,O=Cc1ccc2c(c1)C1(c3ccccc3-2)c2ccccc2-c2ccc(C=O)cc21
3626,0,Fc1ccc(NN=C2C(Cl)=NN=C2Cl)c(F)c1F
3627,0,O[C@@H]1[C@H](O[C@@H]2[C@@H](Br)C[C@H](Br)[C@@H](O)[C@H]2O)O[C@H](CBr)[C@H](O)[C@@H]1O
3628,0,C[C@@H]1C=C(Cl)[C@@H](Cl)[C@@H](O)[C@@H]2CC(C)(C)C[C@H]12
3629,0,O=CCC(CC=O)c1ccccn1
3630,0,NCC(N)CN
3631,0,CC1=C(C)[C@@H]2CC=C(Cl)[C@H](Cl)[C@]2(C)CC1
3632,0,CC(=O)n1cc(C=O)c2c3[nH]cc(C=O)c3ccc21
3633,0,COc1c2oc(C(=O)O)c(Cl)c2cc2c(Cl)c(C(=O)O)oc12
3634,0,N#Cc1c2cccccc-2c(C=O)c1C=O
3635,0,C[C@@H](C=O)P(=O)(O)[C@@H](C=O)c1ccccc1
3636,0,FC=C1SC(F)=C(F)S1
3637,0,Cc1ncc(CC(=O)O)c(CC(=O)O)c1O
3638,0,IC1=C(I)[C@H]2C=C[C@@H]1C2
3639,0,O=CC1=NN=C(C=O)C1=NNc1ccc(F)cc1
3640,0,N[C@H]1[C@H](O)[C@@H](N)[C@H](O)[C@H](O)[C@H]1O
3641,0,C#CC1C(C(=O)O)=CN(C)C=C1C(=O)O
3642,0,Clc1ccccc1[C@H](I)[C@@H](I)c1ccccc1Cl
3643,1,O=C(O)c1ccc2ccc3ccc(C(=O)O)nc3c2n1
3644,0,CC[C@]1(C)NC(=N)NC(=N)N1c1ccc(OC)cc1
3645,0,Cn1ncc(C(=O)O)c1NC(=O)O
3646,0,OCN1CCOCCN(CO)c2ccccc2NCCOCCNc2ccccc21
3647,0,Cc1c(I)c(I)c(I)n1C
3648,0,CC1(C)[C@@H](C(=O)O)CC[C@]1(C)C(=O)O
3649,0,CC1(C)CCC[C@@]2(C)[C@H]1CC[C@@]1(C(=O)O)C(=O)CC(C(=O)O)=CC[C@@H]12
3650,0,COc1ccc(F)c(F)c1O
3651,0,FC1=NN=C(F)C1=NNc1ccc(Cl)cc1
3652,0,N[C@H]1O[C@H]([C@H](N)O)CS1
3653,0,[H]/N=C(/SC[C@H](Br)CC(=O)O)C(=O)O
3654,0,IC1=C(I)[C@H]2C=C[C@@H]1CC2
3655,0,C=C(F)[C@@H]1CC[C@@H](C)[C@@H]1F
3656,0,O=C[C@H]1C[C@@H]2CCC[C@]2(C=O)C1
3657,0,O=CC(=S)C(C(=S)C=O)c1ccccc1
3658,0,CC(C)[C@H](I)CI
3659,0,COc1cc(Cl)c(OC)cc1Cl
3660,0,C=Cc1c(F)[nH]c(F)c1C
3661,0,Cc1cc2ccccn2c2c(C=O)cc(C=O)c1-2
3662,0,Brc1cc(Br)c(N2CCCCC2)s1
3663,0,F/C1=C/C2=Cc3ccccc3C=C(/C=C(/F)C1)C2
3664,0,Fc1cnc2c(F)sc3cc(-c4ccccc4)cc1-n-3-2
3665,0,O=C(O)c1cc(Br)c(C(=O)O)s1
3666,1,COC1=C(N)C(=O)C(OC)=C(N)C1=O
3667,0,O[C@H]1[C@@H](O)[C@@H](O)[C@@H](CBr)O[C@@H]1O[C@H]1[C@H](Br)C[C@@H](Br)[C@@H](O)[C@H]1O
3668,0,Cc1ccc2c(c1)C(N)=C(N)c1ccccc1C2
3669,0,Nc1cc(Cl)c2c(c1-c1c(N)cc(Cl)c3c1C(=O)c1ccccc1C3=O)C(=O)c1ccccc1C2=O
3670,0,CC1(C)C[C@@H]2[C@H](C=C(Cl)[C@@]3(Cl)C[C@@]23C)[C@H]1O
3671,0,CS/C(Cl)=N\N=C(S)Cl
3672,0,COC(=O)C1=C(C)C[C@@H]2[C@H]1C=C(C(=O)O)[C@@]1(C(=O)O)C[C@@]21C
3673,1,O=Cc1ccc(Cc2ccc(C=O)cc2)cc1
3674,0,O/C=C1\C=C(Cl)CC(Cl)=C1Cl
3675,0,O=CC[C@H](C=O)Cc1ccccc1
3676,0,Nc1ccc2c(N)ccc(N)c2c1
3677,0,O=C(O)[C@H]1C[C@@H](C(=O)O)[C@@H](O[C@@H]2O[C@@H](CO)[C@@H](O)[C@H](O)[C@H]2C(=O)O)[C@@H](O)[C@H]1O
3678,0,Clc1cccc(N2C(Br)=NC(Br)=N[C@H]2c2ccccc2)c1
3679,1,Nc1cccc(-c2cccc(N)c2)c1
3680,0,[H]/N=C(/F)SCS/C(F)=N\[H]
3681,0,OCC[C@@H]1OCO[C@@H]2[C@@H](CCO)OCO[C@H]12
3682,0,CC[C@@]1(Br)CC=C(Br)CC1
3683,0,COC(=O)[C@H](C=O)[C@@H](C=O)c1ccccc1
3684,1,CC1(C)O[C@@H](CCO)[C@@H](CCO)O1
3685,0,Nc1c2c(cc3c1CC1(C3)Cc3cc4c(c(N)c3C1)CCCC4)CCCC2
3686,0,N=C1C=C(Cl)C(=O)C(Cl)=C1
3687,0,CC[C@H](C=O)C(O)(O)C=O
3688,0,FC(=S)c1ccc(C(F)=S)cc1
3689,0,CCC[C@H](C=O)CC=O
3690,0,O=S(=O)(O)[C@H]1NC(I)=NC(I)=C1I
3691,0,O=CCC[C@@H](O)CC=O
3692,0,COC(=O)[C@H]1CCC[C@@](C)(C=O)[C@@H]1C=O
3693,0,Fc1cc(F)c(N2CCOCC2)o1
3694,0,O=CC[C@@H]1CCCC[C@H]1C=O
3695,0,O=C(O)[C@H]1C[C@@H]([C@H]2CCC(=O)[C@@H](C(=O)O)C2)CCC1=O
3696,0,ClC1=NN=C(Cl)C1=NNc1cccnc1
3697,0,Cn1c(Cl)c(N)c(N)c1-c1ccccc1
3698,0,CC1(C)NC(=N)NC(=N)N1c1ccc(C(=O)CCl)cc1
3699,0,C/C(C#C/C(C)=C(\C)C=O)=C(/C)C=O
3700,1,OCc1c(O)c(CO)c(O)c(CO)c1O
3701,0,Ic1cc2sc(I)cc2s1
3702,0,[H]/N=C(/C(=O)O)c1ccc2cc(/C(=N\[H])C(=O)O)[nH]c2c1
3703,0,OC[C@H]1C[C@@H]2CCC[C@]2(CO)C1
3704,0,COc1ccc2c(C)nn(C=O)c3ccc(C=O)c1c23
3705,0,COC(=O)[C@H](Br)[C@@H](Br)c1ccccc1
3706,0,Ic1cc(I)c([C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)s1
3707,0,CN1C[C@H](Cl)[C@@H](OCl)[C@H]2c3ccccc3CC[C@@H]21
3708,0,CC(C)(C)/C(C#CC#C/C(=C\I)C(C)(C)C)=C/I
3709,1,CCn1c(C=O)ccc1C=O
3710,0,CC1(C)[C@H](C=O)[C@]2(C#N)C[C@@]1(C#N)[C@@H](C=O)C2(C)C
3711,0,Nc1ccc(Cl)cc1-c1cc(Cl)ccc1N
3712,0,OCN1CCc2c([nH]c3ccc(Br)cc23)[C@@H]1[C@H]1CCCN1CO
3713,0,Cc1[nH]c2c(c1C=O)Sc1[nH]c(C)c(C=O)c1S2
3714,0,OC[C@H]1[C@H](O)[C@H](CO)[C@H](O)[C@@H](CO)[C@H]1O
3715,0,Cc1cccc2c(N)c(N)oc12
3716,0,O=C(O)C[C@H]1CCC[C@@H]1C(=O)O
3717,0,ClCC1(Cl)CCN(Cc2ccccc2)CC1
3718,0,CC[C@@]1(C=O)CC=C(C=O)CC1
3719,0,Cc1cc(C)c2cc(F)c(F)c-2c(C)c1
3720,1,Brc1cc2ccccc2c2c1OCOc1c(Br)cc3ccccc3c1-2
3721,0,O=Cc1cc(Br)c(C=O)s1
3722,0,Nc1ccc(-c2c(-c3ccc(N)cc3)c(-c3ccc(O)cc3)c(-c3ccc(N)cc3)c(-c3ccc(O)cc3)c2-c2ccc(N)cc2)cc1
3723,0,COC(=O)[C@@]1(C)CC[C@@H]2[C@@](C(=O)O)(CC[C@H]3[C@@](C)(C(=O)O)CCC[C@@]23C)C1
3724,0,[H]/N=C(/C=O)S/C(C=O)=N/[H]
3725,1,Cc1ccc(C=O)c(C)c1C=O
3726,1,OCc1ccc(C#Cc2ccc(N(c3ccc(C#Cc4ccc(CO)cc4)cc3)c3ccc(C#Cc4ccc(CO)cc4)cc3)cc2)cc1
3727,0,OCc1cc2sc(CO)cc2s1
3728,0,COc1ccc(CN2C(=N)NC(=N)NC2(C)C)cc1
3729,0,C=C[C@@H](I)CI
3730,0,CCc1cccc(N2C(I)=NC(I)=NC2(C)C)c1
3731,1,Brc1ccc(-c2ccc([C@]34C[C@@H]5C[C@H](C3)C[C@@](c3ccc(-c6ccc(Br)cc6)cc3)(C5)C4)cc2)cc1
3732,1,O=Cc1cc(C=O)cc(C=O)c1
3733,0,Clc1ccccc1NN=C1C(I)=NN=C1I
3734,0,O=C/C(=N\O)[C@H](C=O)c1ccccc1
3735,0,Br[C@@H]1Nc2ncncc2N[C@@H]1Br
3736,0,OCCC1(CO)CCCCC1
3737,0,OC[C@H]1Cc2ccccc2[C@H]1CO
3738,0,IC1=CC=CC=C(I)O1
3739,0,Br[C@H]1C[C@@H]2C[C@H](Br)C[C@@H]2C1
3740,0,F[C@@H]1c2ccccc2[C@@H](F)c2cc3ccccc3cc21
3741,0,CCc1ccccc1N1C(I)=NC(I)=NC1(C)C
3742,0,CC(C)(C)c1ccc(/N=C(CO)/C(CO)=N/c2ccc(C(C)(C)C)cc2)cc1
3743,0,O=C[C@H]1CC2(C[C@H](C=O)C2)C1
3744,0,CC1(C)N=C(Br)N=C(Br)N1c1ccc(C(=O)CCl)cc1
3745,0,CC[C@H](C(=O)O)[C@@H](CC)C(=O)O
3746,0,CC1(C)CCC[C@@](C)([C@@H]2[C@@H]3C[C@@H]4C[C@@]2(C=O)C[C@]4(C)O3)[C@@H]1C=O
3747,0,N#CC1=C(Br)SC(Br)=C(C#N)C1c1ccccc1F
3748,0,I[C@H]1CCCCCCCC[C@@H](I)CCCCCCCC1
3749,0,CON1C(C(=O)O)=NC(C(=O)O)=NC1(C)C
3750,0,C=C(C)[C@H]1C[C@](C)(F)C[C@]1(C)F
3751,0,O[C@@H](CCl)CCCl
3752,0,C#CC1C(Cl)=CN(C2CCCCC2)C=C1Cl
3753,0,Cc1cc2c(cc1C)Nc1c(C=O)sc(C=O)c1N2
3754,0,Oc1cc2c(cc1Cl)Cc1cc(O)c(Cl)cc1Cc1cc(O)c(Cl)cc1C2
3755,0,CCc1c(O)c(N)cc(N)c1O
3756,1,Cc1cc(-c2cc(C)sc2C=O)c(C=O)s1
3757,0,Clc1cccc2c1[C@@H](Br)c1ccccc1[C@@H]2Br
3758,0,ClC[C@H]1CCCC[C@@H]1Cl
3759,0,CC1(C)N=C(Cl)N=C(Cl)N1c1ccccc1I
3760,0,O=C(O)C(=S)CCC(=S)C(=O)O
3761,0,Cc1c2cc(Br)c(c1C)CCc1cc(Br)c(c(C)c1C)CC2
3762,1,Brc1ccc(-c2sc(-c3ccc(Br)cc3)c(-c3ccc(Br)cc3)c2-c2ccc(Br)cc2)cc1
3763,1,Nc1cc(N)cc(C#Cc2cccc(C#Cc3cc(N)cc(N)c3)c2)c1
3764,0,O=Cc1cc(C=O)c2c(c1)CCC2
3765,0,Fc1ccc(N(c2ccc(F)cc2)c2ccc(F)cc2)cc1
3766,0,COC(=O)[C@H](Br)CBr
3767,0,N=C1N[C@H]2C[C@@H](N1)[C@@H]1N(F)[C@](O)(O2)[C@H]2[C@H]3C[C@H](NC(=N)N3)O[C@]1(O)N2F
3768,0,Br[C@H]1CC[C@H](C[C@H]2CC[C@H](Br)CC2)CC1
3769,0,OCCc1ccc2cc(CCO)ccc2c1
3770,0,NCC(CN)c1ccccn1
3771,0,OC[C@@H]1C[C@H](CO)[C@@H](O)[C@H](O)[C@@]12CC[C@@H](O)[C@@H](O)CO2
3772,0,C[C@@H](Br)N([C@@H](C)Br)[C@@H](C)Br
3773,0,Cc1ccc(N2C(Cl)=NC(Cl)=NC2(C)C)cc1
3774,1,C[C@@H]1C[C@@H](N)[C@H](N)C[C@H]1C
3775,0,O=CO[C@@H]1C[C@H]1C=O
3776,0,Cc1ccc(/C(I)=N/N=C(\I)c2ccc(C)cc2)cc1
3777,0,BrC1=N[C@H]2C=C[C@@H]1[C@@H]1C=C[C@H]2C(Br)=N1
3778,0,F[C@@H](c1ccc(Cl)cc1)[C@H](F)c1ccc(Cl)cc1
3779,0,O=Cc1nc2c(C=O)nn(-c3ccccc3)c2o1
3780,0,Clc1oc2ccccc2c1Cl
3781,0,ClC1=C(I)CC(I)=CN1
3782,0,OC/N=c1/c2ccccc2c2nc3c(nc12)/c(=N/CO)c1ccccc13
3783,0,Brc1cccc2c1Oc1cccc(Br)c1O2
3784,1,Brc1cc(C#Cc2ccccc2)cc(Br)n1
3785,0,IC1=NN=C(I)C1=NNc1ccccc1
3786,0,O=C[C@H]1[C@H](C=O)C12c1ccccc1-c1ccccc12
3787,0,COc1ccc(N2C(=N)NC(=N)NC2(C)C)cc1
3788,1,Nc1ccc(-c2ccc(-c3ccc(N)cc3)cc2)cc1
3789,0,O=C1c2ccccc2C(=O)c2c1c1oc(CO)cc1c1cc(CO)oc21
3790,0,CN1C=C(C=O)C=C[C@H]1c1c(C=O)n(C)c2ccccc12
3791,0,Cn1c(Cl)c(F)c2cc(F)ccc21
3792,0,CC(C)(CO)C(=O)C(C)(C)CO
3793,0,O=CC1=NN=C(C=O)C1=NNc1ccc(C(=O)O)cc1
3794,0,CC1(C)CCC(C)(C)c2cc(F)c(F)cc21
3795,0,IC1=C[C@@H]2C=C(I)[C@@H]3C=C[C@H]1[C@H]23
3796,0,O=CC[C@H]1CC[C@@H](CC=O)C1
3797,0,O=CC1=N[C@@H]2C=C[C@H]1[C@@H]1C=C[C@H]2C(C=O)=N1
3798,0,O=Cc1sc(C=O)c(O)c1O
3799,0,OCC(=S)N(/C(CO)=N/Nc1ccccc1)c1ccccc1
3800,0,CO[C@H]1O[C@@H](CF)CC[C@@H]1F
3801,0,OC[C@H]1C[C@H]2C[C@@H]1[C@H]1[C@@H]2[S@]2=N[S@@]1=N[S@]1=N[S@@](=N2)[C@H]2[C@@H]1[C@@H]1C[C@H]2C[C@H]1CO
3802,0,CC(=O)N1[C@@H](N)Cc2c[nH]c3cccc(c23)[C@H]1/C=C(\C)N
3803,0,CC(=O)O[C@H]1C=C(F)[C@](O)(F)[C@]2(C)CCCC(C)(C)[C@H]12
3804,0,O=C[C@H]1CC12C[C@@H]2C=O
3805,0,[H]/N=C(/SCCN=C(N)C(=O)O)C(=O)O
3806,0,CN(C)c1cc(Cl)c(Cl)cc1Cl
3807,0,CCOC(=O)[C@H](Cl)CCl
3808,1,O=C(O)c1ccc(-c2nc(-c3ccc(C(=O)O)cc3)c(-c3ccc(C(=O)O)cc3)nc2-c2ccc(C(=O)O)cc2)cc1
3809,0,CC1C[C@@H](Br)/C=C\C=C/[C@H](Br)C1
3810,1,CC(C)[C@H](N)CN
3811,1,O=Cc1ccc(CN(Cc2ccc(C=O)cc2)Cc2ccc(C=O)cc2)cc1
3812,1,Nc1cc2c(cc1N)C1c3cc(N)c(N)cc3C2c2cc(N)c(N)cc21
3813,0,IC#Cc1cccc2cc3cccc(C#CI)c3cc12
3814,0,CC1(C)CC2(CC(C)(C)c3cc(C=O)ccc32)c2ccc(C=O)cc21
3815,1,N[C@H](c1ccccn1)[C@H](N)c1ccccn1
3816,0,O=CC1=NN=C(C=O)C1=NNc1ccc(F)c(F)c1F
3817,0,C[C@@]12C(=O)[C@@](C)(C(=O)C(I)=C1O)[C@@]1(C)C(=O)[C@]2(C)C(=O)C(I)=C1O
3818,0,C=C(Cl)[C@H]1CC[C@@]2(C)CCCC(Cl)=C2C1
3819,0,Cc1cc(Br)c2c(c1)c(C)c(F)n2F
3820,1,O=Cc1csc(-c2cc(C=O)cs2)c1
3821,1,Cc1cc(-c2cc(C)c(C(=O)O)s2)sc1C(=O)O
3822,0,O=C[C@]12N=C(O)N[C@@]1(C=O)NC(O)=N2
3823,0,CC1(C)O[C@@H]2[C@H](N)CSC[C@H](N)[C@H]2O1
3824,0,FC(S)=NCN=C(F)S
3825,0,OCCc1cc(CCO)cc(CCO)c1
3826,0,Ic1cnc2c(I)sc3cccc1-n-3-2
3827,1,CC(C)(N)CN
3828,0,Brc1ccncc1Br
3829,0,IC1=NN=C(I)C1=NN[C@H]1CNCCO1
3830,0,O=C(O)CCN(C(=S)C(=O)O)c1ccc2nccnc2c1Br
3831,0,Nc1cc(N)c(O)c(CO)c1
3832,0,CC(C)([C@H]1CC[C@H](Cl)CC1)[C@H]1CC[C@@H](Cl)CC1
3833,0,O=C(O)[C@H]1[C@H]2CC=CC[C@H]2[C@@H](C(=O)O)[C@@H]2CC=CC[C@H]12
3834,0,NN1CCN(N)[C@H](c2ccccc2)c2ccccc2C1
3835,0,O[C@H]1C=C[C@@H](O)[C@@H](Cl)[C@H]1Cl
3836,0,BrC1=NN=C(Br)C1=NNc1ccccc1Br
3837,0,CC1(C)C[C@H]2C[C@]3(Oc4c(I)c(O)c(I)c(c42)O1)[C@H]1CC[C@H](C1)C3(C)C
3838,0,O=C(O)c1[nH]c2ccc(Br)cc2c1C(=O)O
3839,1,C[C@@H](CO)C[C@@H](C)CO
3840,1,CC(C)(N)C(C)(C)N
3841,0,COc1cc(C2C(C#N)=C(I)SC(I)=C2C#N)ccc1O
3842,1,N[C@H](c1ccccc1O)[C@H](N)c1ccccc1O
3843,0,Cn1c(Cl)c(N)c(N)c1N1CCCCC1
3844,1,C[C@@H](N)C[C@@H](C)N
3845,0,O=C1C[C@@H](c2ccc(I)cc2)N1c1ccc(I)cc1
3846,0,O=CC(=S)SSC(=S)C=O
3847,1,O=Cc1ccc(C#Cc2ccc([C@]34CC5C[C@](c6ccc(C#Cc7ccc(C=O)cc7)cc6)(C3)C[C@@](c3ccc(C#Cc6ccc(C=O)cc6)cc3)(C5)C4)cc2)cc1
3848,0,COc1ccc(NN=C2C(F)=NN=C2F)cc1
3849,0,COc1cc(O)c(Br)c(O)c1Br
3850,0,N=c1cc(N)cc[nH]1
3851,0,CC(C)(C)c1ccc2c(C(=O)O)c3ccccc3c(C(=O)O)c2c1
3852,0,Cc1c2ccc3cc(I)c4ccc(ccc5cc(I)c(cc2)c1c5C)c(C)c4c3C
3853,0,IC1(C2(I)CCCCC2)CCCCC1
3854,0,Cc1cc(C)c(CCl)cc1CCl
3855,0,N=C(NO)[C@@H](N)c1ccccc1
3856,0,Clc1ccccc1-c1cc2c(cc1Cl)sc1ccccc12
3857,0,N#CC1=C(N)Oc2c(ccc3c4c(ccc23)[C@H](c2ccc(Cl)cc2)C(C#N)=C(N)O4)[C@@H]1c1ccc(Cl)cc1
3858,0,O=CC(=S)N/N=C(\C=O)c1ccccn1
3859,1,COc1c(C(=O)O)cc(C(C)(C)C)cc1C(=O)O
3860,0,O=C(O)[C@H]1C[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]1O
3861,0,C[C@@]12CCCC(Cl)=C1N(Cl)c1ccccc12
3862,0,O=Cc1ccccc1C(=O)N1CCC[C@@H]1C=O
3863,0,CN1C(=O)N2[C@H](Cl)O[C@H](Cl)CO[C@H]2c2nc3c4ccccc4n(C)c3nc21
3864,0,OCc1cc(Br)c(CO)[nH]1
3865,0,N=C(S)c1cccc(C(=N)S)c1
3866,0,CC1=C(C)C[C@@H](C=O)[C@H](C=O)C1
3867,0,CC1(C)N=C(I)N=C(I)N1O
3868,0,N=C(S)Oc1ccc(OC(=N)S)cc1
3869,0,OCCc1c(Cl)c(Cl)c(CCO)c(Cl)c1Cl
3870,0,NC[C@H](N)Cc1c[nH]c2ccccc12
3871,0,COc1cc(Br)c(Br)c2c1C[C@@]1(O2)[C@@H](C)CC[C@@H]2C(C)(C)C=CC[C@]21C
3872,0,Clc1cc(Br)c(Cl)c(Cl)c1Br
3873,0,CC1(C)[C@H]2CC=C(C=O)[C@@]3(C2)[C@H](C=O)CC[C@H]13
3874,0,COc1cc2c(cc1Cl)C(Cl)=C(Cl)C(C)(C)O2
3875,0,Cl[C@]12CCC[C@@]1(Cl)C2
3876,0,CC1(C)O[C@@H](I)[C@H]2[C@H](C(=O)I)C(=O)c3ccccc3[C@]2(C)O1
3877,1,O=C(O)c1ccc(Cc2ccc(C(=O)O)cc2)cc1
3878,0,Nc1cnc2c(N)sc3nc(-c4ccccc4)cc1-n-3-2
3879,0,O[C@@H]1O[C@H](CF)[C@H](O)[C@@H](O)[C@@H]1F
3880,1,O=C(O)c1cc(C(=O)O)cc(-c2ccc(-c3cc(C(=O)O)cc(C(=O)O)c3)cc2)c1
3881,1,CC(CN)(CN)CN
3882,0,C[C@H]1CC[C@@]2(C)C(Cl)=CCC[C@@H]2[C@]1(C)CCl
3883,0,O=Cc1ccc2c(c1)CC[C@H]1CCc3cc(C=O)ccc3[C@H]21
3884,0,Cn1c(=O)n2n(c1=O)[C@]1(I)C[C@@]2(I)C1
3885,0,CC1(C)O[C@H]2[C@H](C=O)C[C@H](C=O)[C@H]2O1
3886,0,C[C@@H](C[C@@H](C)CC(=O)O)C(=O)O
3887,0,CCCCOc1c(CC=O)c(OCCCC)c(CC=O)c(OCCCC)c1CC=O
3888,0,CC1(C)NC(=N)NC(=N)N1OCc1ccc(Cl)cc1
3889,0,Br[C@H]1CCC[C@H](Br)CCC[C@@H](Br)CCC1
3890,0,OCC1=NN=C(CO)C1=NNc1ccc(Cl)c(Cl)c1
3891,0,OCN1c2ccccc2N(CO)c2nc3ccccc3nc21
3892,0,FC(S)=NN=C(F)S
3893,0,CC1(C)CCC[C@]2(C)[C@H]1CC[C@@H](I)[C@]2(O)I
3894,0,NCC[C@H](O)CN
3895,0,C[C@H]1CC[C@H]2C(C)(C)[C@H](O)CC[C@@]2(C)[C@]12Cc1c(O)cc(C=O)c(C=O)c1O2
3896,0,N=C(CO)NCCCO
3897,0,Cc1cc2c(cc1C)[C@H](C=O)c1ccccc1[C@@H]2C=O
3898,1,O=Cc1cc2cc(C=O)sc2s1
3899,0,CC1(C)C[C@H](Br)C[C@@](C)(CBr)C1
